"Date","LNS13026638"
2012-09-01,4279
2012-10-01,4252
2012-11-01,4159
2012-12-01,4120
2013-01-01,4125
2013-02-01,4087
2013-03-01,3886
2013-04-01,3897
2013-05-01,3796
2013-06-01,3733
2013-07-01,3597
2013-08-01,3712
2013-09-01,3518
2013-10-01,3523
2013-11-01,3443
2013-12-01,3258
2014-01-01,3271
2014-02-01,3224
2014-03-01,3213
2014-04-01,3022
2014-05-01,2904
2014-06-01,2790
2014-07-01,2651
2014-08-01,2608
2014-09-01,2615
2014-10-01,2506
2014-11-01,2469
2014-12-01,2398
2015-01-01,2338
2015-02-01,2207
2015-03-01,2183
2015-04-01,2238
2015-05-01,2240
2015-06-01,2146
2015-07-01,2198
2015-08-01,2123
2015-09-01,2128
2015-10-01,2129
2015-11-01,2169
2015-12-01,2047
2016-01-01,1845
2016-02-01,1940
2016-03-01,2066
2016-04-01,2131
2016-05-01,2039
2016-06-01,1907
2016-07-01,2026
2016-08-01,1950
2016-09-01,1951
2016-10-01,1883
2016-11-01,1934
2016-12-01,1890
2017-01-01,2008
2017-02-01,1996
2017-03-01,1835
2017-04-01,1812
2017-05-01,1779
2017-06-01,1708
2017-07-01,1682
2017-08-01,1747
2017-09-01,1744
2017-10-01,1667
2017-11-01,1579
2017-12-01,1640
2018-01-01,1678
2018-02-01,1699
2018-03-01,1621
2018-04-01,1466
2018-05-01,1435
2018-06-01,1448
2018-07-01,1431
2018-08-01,1301
2018-09-01,1250
2018-10-01,1322
2018-11-01,1341
2018-12-01,1461
2019-01-01,1442
2019-02-01,1347
2019-03-01,1387
2019-04-01,1336
2019-05-01,1293
2019-06-01,1321
2019-07-01,1362
2019-08-01,1340
2019-09-01,1256
2019-10-01,1263
2019-11-01,1380
2019-12-01,1380
2020-01-01,1312
2020-02-01,1287
2020-03-01,1529
2020-04-01,1947
2020-05-01,2335
2020-06-01,2751
2020-07-01,2918
2020-08-01,3328
2020-09-01,3666
2020-10-01,3684
2020-11-01,3650
2020-12-01,3466
2021-01-01,3478
2021-02-01,3473
2021-03-01,3445
2021-04-01,3428
2021-05-01,3222
2021-06-01,3135
2021-07-01,2916
2021-08-01,2506
2021-09-01,2257
2021-10-01,2108
2021-11-01,1897
2021-12-01,1705
2022-01-01,1633
2022-02-01,1551
2022-03-01,1405
2022-04-01,1393
2022-05-01,1375
2022-06-01,1256
2022-07-01,1225
2022-08-01,1314
2022-09-01,1202
2022-10-01,1267
2022-11-01,1351
2022-12-01,1339
2023-01-01,1257
2023-02-01,1380
2023-03-01,1552
2023-04-01,1445
2023-05-01,1588
2023-06-01,1493
2023-07-01,1372
2023-08-01,1538
2023-09-01,1441
2023-10-01,1605
2023-11-01,1629
