"Date","LNS13000001"
1972-05-01,2701
1972-06-01,2636
1972-07-01,2574
1972-08-01,2628
1972-09-01,2587
1972-10-01,2587
1972-11-01,2494
1972-12-01,2443
1973-01-01,2267
1973-02-01,2337
1973-03-01,2329
1973-04-01,2355
1973-05-01,2341
1973-06-01,2250
1973-07-01,2207
1973-08-01,2214
1973-09-01,2207
1973-10-01,2142
1973-11-01,2265
1973-12-01,2310
1974-01-01,2434
1974-02-01,2511
1974-03-01,2433
1974-04-01,2479
1974-05-01,2447
1974-06-01,2575
1974-07-01,2586
1974-08-01,2662
1974-09-01,2821
1974-10-01,2940
1974-11-01,3236
1974-12-01,3602
1975-01-01,4075
1975-02-01,4160
1975-03-01,4427
1975-04-01,4621
1975-05-01,4745
1975-06-01,4690
1975-07-01,4638
1975-08-01,4453
1975-09-01,4521
1975-10-01,4429
1975-11-01,4395
1975-12-01,4269
1976-01-01,4142
1976-02-01,3961
1976-03-01,3931
1976-04-01,4011
1976-05-01,3928
1976-06-01,4048
1976-07-01,4050
1976-08-01,3969
1976-09-01,3992
1976-10-01,4027
1976-11-01,4197
1976-12-01,4161
1977-01-01,3920
1977-02-01,4034
1977-03-01,3847
1977-04-01,3689
1977-05-01,3729
1977-06-01,3715
1977-07-01,3567
1977-08-01,3615
1977-09-01,3409
1977-10-01,3521
1977-11-01,3436
1977-12-01,3280
1978-01-01,3337
1978-02-01,3335
1978-03-01,3319
1978-04-01,3161
1978-05-01,3067
1978-06-01,2947
1978-07-01,3044
1978-08-01,3008
1978-09-01,3037
1978-10-01,3063
1978-11-01,3034
1978-12-01,3184
1979-01-01,3116
1979-02-01,3134
1979-03-01,3109
1979-04-01,3080
1979-05-01,2913
1979-06-01,2950
1979-07-01,3091
1979-08-01,3163
1979-09-01,3186
1979-10-01,3211
1979-11-01,3243
1979-12-01,3233
1980-01-01,3547
1980-02-01,3535
1980-03-01,3627
1980-04-01,4103
1980-05-01,4559
1980-06-01,4670
1980-07-01,4828
1980-08-01,4744
1980-09-01,4678
1980-10-01,4577
1980-11-01,4513
1980-12-01,4224
1981-01-01,4476
1981-02-01,4486
1981-03-01,4407
1981-04-01,4303
1981-05-01,4538
1981-06-01,4480
1981-07-01,4246
1981-08-01,4445
1981-09-01,4470
1981-10-01,4754
1981-11-01,5049
1981-12-01,5296
1982-01-01,5396
1982-02-01,5494
1982-03-01,5681
1982-04-01,5838
1982-05-01,5887
1982-06-01,6135
1982-07-01,6261
1982-08-01,6348
1982-09-01,6635
1982-10-01,6819
1982-11-01,6998
1982-12-01,7030
1983-01-01,6679
1983-02-01,6782
1983-03-01,6709
1983-04-01,6680
1983-05-01,6611
1983-06-01,6420
1983-07-01,6193
1983-08-01,6234
1983-09-01,6006
1983-10-01,5753
1983-11-01,5481
1983-12-01,5286
1984-01-01,5127
1984-02-01,4951
1984-03-01,4901
1984-04-01,4897
1984-05-01,4669
1984-06-01,4546
1984-07-01,4719
1984-08-01,4634
1984-09-01,4659
1984-10-01,4547
1984-11-01,4518
1984-12-01,4629
1985-01-01,4575
1985-02-01,4548
1985-03-01,4490
1985-04-01,4577
1985-05-01,4425
1985-06-01,4642
1985-07-01,4663
1985-08-01,4471
1985-09-01,4466
1985-10-01,4571
1985-11-01,4434
1985-12-01,4402
1986-01-01,4208
1986-02-01,4551
1986-03-01,4540
1986-04-01,4523
1986-05-01,4646
1986-06-01,4670
1986-07-01,4656
1986-08-01,4489
1986-09-01,4656
1986-10-01,4565
1986-11-01,4525
1986-12-01,4430
1987-01-01,4396
1987-02-01,4375
1987-03-01,4314
1987-04-01,4186
1987-05-01,4250
1987-06-01,4165
1987-07-01,4014
1987-08-01,4050
1987-09-01,3850
1987-10-01,3912
1987-11-01,3796
1987-12-01,3773
1988-01-01,3773
1988-02-01,3701
1988-03-01,3801
1988-04-01,3530
1988-05-01,3719
1988-06-01,3591
1988-07-01,3573
1988-08-01,3796
1988-09-01,3570
1988-10-01,3617
1988-11-01,3583
1988-12-01,3581
1989-01-01,3672
1989-02-01,3531
1989-03-01,3298
1989-04-01,3514
1989-05-01,3377
1989-06-01,3448
1989-07-01,3364
1989-08-01,3478
1989-09-01,3640
1989-10-01,3610
1989-11-01,3693
1989-12-01,3631
1990-01-01,3728
1990-02-01,3602
1990-03-01,3585
1990-04-01,3755
1990-05-01,3683
1990-06-01,3649
1990-07-01,3833
1990-08-01,3986
1990-09-01,4071
1990-10-01,4205
1990-11-01,4421
1990-12-01,4531
1991-01-01,4500
1991-02-01,4763
1991-03-01,4980
1991-04-01,4887
1991-05-01,4961
1991-06-01,4984
1991-07-01,5010
1991-08-01,4961
1991-09-01,5059
1991-10-01,5026
1991-11-01,5097
1991-12-01,5232
1992-01-01,5428
1992-02-01,5481
1992-03-01,5471
1992-04-01,5399
1992-05-01,5649
1992-06-01,5813
1992-07-01,5593
1992-08-01,5589
1992-09-01,5586
1992-10-01,5437
1992-11-01,5481
1992-12-01,5330
1993-01-01,5219
1993-02-01,5184
1993-03-01,5280
1993-04-01,5194
1993-05-01,5140
1993-06-01,5207
1993-07-01,5112
1993-08-01,4995
1993-09-01,4916
1993-10-01,4890
1993-11-01,4702
1993-12-01,4661
1994-01-01,4802
1994-02-01,4759
1994-03-01,4584
1994-04-01,4513
1994-05-01,4287
1994-06-01,4284
1994-07-01,4430
1994-08-01,4319
1994-09-01,4139
1994-10-01,4156
1994-11-01,3960
1994-12-01,3933
1995-01-01,4007
1995-02-01,3866
1995-03-01,3817
1995-04-01,4029
1995-05-01,4100
1995-06-01,3982
1995-07-01,3984
1995-08-01,4060
1995-09-01,4022
1995-10-01,3838
1995-11-01,4061
1995-12-01,4044
1996-01-01,3971
1996-02-01,4002
1996-03-01,4056
1996-04-01,4054
1996-05-01,4024
1996-06-01,3848
1996-07-01,3966
1996-08-01,3593
1996-09-01,3756
1996-10-01,3691
1996-11-01,3828
1996-12-01,3654
1997-01-01,3848
1997-02-01,3719
1997-03-01,3734
1997-04-01,3703
1997-05-01,3387
1997-06-01,3660
1997-07-01,3500
1997-08-01,3502
1997-09-01,3483
1997-10-01,3469
1997-11-01,3361
1997-12-01,3422
1998-01-01,3329
1998-02-01,3276
1998-03-01,3380
1998-04-01,3044
1998-05-01,3199
1998-06-01,3270
1998-07-01,3403
1998-08-01,3229
1998-09-01,3384
1998-10-01,3252
1998-11-01,3163
1998-12-01,3212
1999-01-01,3133
1999-02-01,3212
1999-03-01,2911
1999-04-01,3030
1999-05-01,3111
1999-06-01,3099
1999-07-01,3134
1999-08-01,3069
1999-09-01,3057
1999-10-01,3078
1999-11-01,2966
1999-12-01,2996
2000-01-01,2978
2000-02-01,3140
2000-03-01,2886
2000-04-01,2848
2000-05-01,2944
2000-06-01,2910
2000-07-01,2949
2000-08-01,3006
2000-09-01,2950
2000-10-01,2961
2000-11-01,3000
2000-12-01,3079
2001-01-01,3262
2001-02-01,3305
2001-03-01,3313
2001-04-01,3426
2001-05-01,3407
2001-06-01,3545
2001-07-01,3570
2001-08-01,3847
2001-09-01,3803
2001-10-01,4199
2001-11-01,4408
2001-12-01,4447
2002-01-01,4489
2002-02-01,4476
2002-03-01,4538
2002-04-01,4623
2002-05-01,4543
2002-06-01,4618
2002-07-01,4590
2002-08-01,4606
2002-09-01,4566
2002-10-01,4535
2002-11-01,4754
2002-12-01,4810
2003-01-01,4820
2003-02-01,4795
2003-03-01,4707
2003-04-01,4980
2003-05-01,5037
2003-06-01,5237
2003-07-01,5143
2003-08-01,4954
2003-09-01,4996
2003-10-01,4874
2003-11-01,4869
2003-12-01,4534
2004-01-01,4528
2004-02-01,4405
2004-03-01,4556
2004-04-01,4474
2004-05-01,4544
2004-06-01,4461
2004-07-01,4387
2004-08-01,4431
2004-09-01,4396
2004-10-01,4462
2004-11-01,4398
2004-12-01,4402
2005-01-01,4244
2005-02-01,4360
2005-03-01,4221
2005-04-01,4106
2005-05-01,4023
2005-06-01,3980
2005-07-01,3899
2005-08-01,3965
2005-09-01,4031
2005-10-01,3888
2005-11-01,4014
2005-12-01,3850
2006-01-01,3708
2006-02-01,3847
2006-03-01,3781
2006-04-01,3851
2006-05-01,3840
2006-06-01,3744
2006-07-01,3840
2006-08-01,3839
2006-09-01,3551
2006-10-01,3619
2006-11-01,3685
2006-12-01,3671
2007-01-01,3903
2007-02-01,3886
2007-03-01,3710
2007-04-01,3765
2007-05-01,3734
2007-06-01,3853
2007-07-01,3869
2007-08-01,3808
2007-09-01,3929
2007-10-01,3975
2007-11-01,3939
2007-12-01,4176
2008-01-01,4287
2008-02-01,4126
2008-03-01,4278
2008-04-01,4241
2008-05-01,4633
2008-06-01,4778
2008-07-01,5133
2008-08-01,5175
2008-09-01,5529
2008-10-01,5841
2008-11-01,6082
2008-12-01,6604
2009-01-01,7058
2009-02-01,7605
2009-03-01,7952
2009-04-01,8347
2009-05-01,8716
2009-06-01,8701
2009-07-01,8636
2009-08-01,8835
2009-09-01,8911
2009-10-01,9135
2009-11-01,9047
2009-12-01,8898
2010-01-01,8987
2010-02-01,8939
2010-03-01,8970
2010-04-01,8967
2010-05-01,8531
2010-06-01,8511
2010-07-01,8425
2010-08-01,8475
2010-09-01,8398
2010-10-01,8228
2010-11-01,8611
2010-12-01,8217
2011-01-01,7945
2011-02-01,7771
2011-03-01,7732
2011-04-01,7858
2011-05-01,7751
2011-06-01,7856
2011-07-01,7736
2011-08-01,7715
2011-09-01,7653
2011-10-01,7593
2011-11-01,7328
2011-12-01,7180
2012-01-01,6870
2012-02-01,6902
2012-03-01,6875
2012-04-01,6840
2012-05-01,6896
2012-06-01,6920
2012-07-01,6863
2012-08-01,6812
2012-09-01,6604
2012-10-01,6570
2012-11-01,6499
2012-12-01,6509
2013-01-01,6807
2013-02-01,6409
2013-03-01,6226
2013-04-01,6484
2013-05-01,6502
2013-06-01,6415
2013-07-01,6348
2013-08-01,6381
2013-09-01,6389
2013-10-01,6194
2013-11-01,5946
2013-12-01,5588
2014-01-01,5605
2014-02-01,5683
2014-03-01,5528
2014-04-01,5276
2014-05-01,5315
2014-06-01,5200
2014-07-01,5166
2014-08-01,5199
2014-09-01,4886
2014-10-01,4638
2014-11-01,4869
2014-12-01,4763
2015-01-01,4863
2015-02-01,4691
2015-03-01,4647
2015-04-01,4604
2015-05-01,4794
2015-06-01,4464
2015-07-01,4349
2015-08-01,4287
2015-09-01,4252
2015-10-01,4242
2015-11-01,4339
2015-12-01,4280
2016-01-01,4004
2016-02-01,4110
2016-03-01,4180
2016-04-01,4311
2016-05-01,4085
2016-06-01,4185
2016-07-01,4284
2016-08-01,4219
2016-09-01,4340
2016-10-01,4291
2016-11-01,4127
2016-12-01,4100
2017-01-01,3955
2017-02-01,3949
2017-03-01,3847
2017-04-01,3711
2017-05-01,3657
2017-06-01,3670
2017-07-01,3699
2017-08-01,3826
2017-09-01,3693
2017-10-01,3698
2017-11-01,3671
2017-12-01,3552
2018-01-01,3505
2018-02-01,3469
2018-03-01,3460
2018-04-01,3548
2018-05-01,3443
2018-06-01,3503
2018-07-01,3248
2018-08-01,3306
2018-09-01,3294
2018-10-01,3351
2018-11-01,3184
2018-12-01,3448
2019-01-01,3459
2019-02-01,3242
2019-03-01,3369
2019-04-01,3253
2019-05-01,3205
2019-06-01,3158
2019-07-01,3199
2019-08-01,3228
2019-09-01,3159
2019-10-01,3233
2019-11-01,3139
2019-12-01,3070
2020-01-01,3061
2020-02-01,3050
2020-03-01,3816
2020-04-01,11217
2020-05-01,10175
2020-06-01,8896
2020-07-01,8252
2020-08-01,7032
2020-09-01,6547
2020-10-01,6010
2020-11-01,5909
2020-12-01,5743
2021-01-01,5440
2021-02-01,5407
2021-03-01,5241
2021-04-01,5324
2021-05-01,5127
2021-06-01,5181
2021-07-01,4781
2021-08-01,4545
2021-09-01,4272
2021-10-01,3888
2021-11-01,3566
2021-12-01,3354
2022-01-01,3546
2022-02-01,3318
2022-03-01,3201
2022-04-01,3292
2022-05-01,3163
2022-06-01,3173
2022-07-01,3072
2022-08-01,3284
2022-09-01,3127
2022-10-01,3212
2022-11-01,3236
2022-12-01,2984
2023-01-01,3147
2023-02-01,3208
2023-03-01,3223
2023-04-01,3075
2023-05-01,3294
2023-06-01,3289
2023-07-01,3203
2023-08-01,3589
2023-09-01,3697
2023-10-01,3654
2023-11-01,3582
