"Date","LNS17000000"
2003-11-01,132308
2003-12-01,132489
2004-01-01,132603
2004-02-01,132898
2004-03-01,132753
2004-04-01,132799
2004-05-01,132961
2004-06-01,133433
2004-07-01,133431
2004-08-01,133730
2004-09-01,133638
2004-10-01,133561
2004-11-01,134094
2004-12-01,134242
2005-01-01,134291
2005-02-01,134480
2005-03-01,134785
2005-04-01,135077
2005-05-01,135600
2005-06-01,135897
2005-07-01,135916
2005-08-01,136360
2005-09-01,136621
2005-10-01,136599
2005-11-01,136768
2005-12-01,136650
2006-01-01,137122
2006-02-01,137643
2006-03-01,137695
2006-04-01,137608
2006-05-01,137853
2006-06-01,138172
2006-07-01,138186
2006-08-01,138364
2006-09-01,138687
2006-10-01,139140
2006-11-01,139289
2006-12-01,139554
2007-01-01,139748
2007-02-01,139839
2007-03-01,140142
2007-04-01,140032
2007-05-01,139889
2007-06-01,140072
2007-07-01,140199
2007-08-01,139756
2007-09-01,140179
2007-10-01,140126
2007-11-01,140427
2007-12-01,140546
2008-01-01,140343
2008-02-01,140482
2008-03-01,140171
2008-04-01,140262
2008-05-01,140237
2008-06-01,139857
2008-07-01,139696
2008-08-01,139465
2008-09-01,139097
2008-10-01,139089
2008-11-01,138406
2008-12-01,137761
2009-01-01,136272
2009-02-01,135718
2009-03-01,135182
2009-04-01,134532
2009-05-01,134523
2009-06-01,134064
2009-07-01,133939
2009-08-01,133559
2009-09-01,133009
2009-10-01,132688
2009-11-01,132694
2009-12-01,132395
2010-01-01,132173
2010-02-01,132491
2010-03-01,132520
2010-04-01,132988
2010-05-01,133100
2010-06-01,133476
2010-07-01,133219
2010-08-01,133241
2010-09-01,133624
2010-10-01,133144
2010-11-01,132891
2010-12-01,133115
2011-01-01,133256
2011-02-01,133505
2011-03-01,133742
2011-04-01,133784
2011-05-01,133609
2011-06-01,133632
2011-07-01,133400
2011-08-01,133985
2011-09-01,134017
2011-10-01,134264
2011-11-01,134531
2011-12-01,134773
2012-01-01,134928
2012-02-01,136005
2012-03-01,136074
2012-04-01,136043
2012-05-01,136238
2012-06-01,136442
2012-07-01,136297
2012-08-01,136142
2012-09-01,136838
2012-10-01,137314
2012-11-01,137389
2012-12-01,137363
2013-01-01,137521
2013-02-01,137324
2013-03-01,137317
2013-04-01,137376
2013-05-01,137802
2013-06-01,137745
2013-07-01,138115
2013-08-01,138296
2013-09-01,138430
2013-10-01,137757
2013-11-01,138511
2013-12-01,138765
2014-01-01,138725
2014-02-01,139018
2014-03-01,139191
2014-04-01,139763
2014-05-01,139694
2014-06-01,140025
2014-07-01,140405
2014-08-01,140413
2014-09-01,140610
2014-10-01,140876
2014-11-01,141304
2014-12-01,141276
2015-01-01,141513
2015-02-01,141636
2015-03-01,141770
2015-04-01,141994
2015-05-01,142197
2015-06-01,142256
2015-07-01,142518
2015-08-01,142418
2015-09-01,142869
2015-10-01,142765
2015-11-01,143102
2015-12-01,143496
2016-01-01,143953
2016-02-01,144655
2016-03-01,144846
2016-04-01,144974
2016-05-01,144848
2016-06-01,145065
2016-07-01,145254
2016-08-01,145552
2016-09-01,145571
2016-10-01,145613
2016-11-01,145345
2016-12-01,145605
2017-01-01,145633
2017-02-01,145967
2017-03-01,146521
2017-04-01,146767
2017-05-01,146808
2017-06-01,146733
2017-07-01,146981
2017-08-01,147308
2017-09-01,147413
2017-10-01,147372
2017-11-01,147287
2017-12-01,147585
2018-01-01,147750
2018-02-01,148667
2018-03-01,148887
2018-04-01,148892
2018-05-01,149550
2018-06-01,149546
2018-07-01,149450
2018-08-01,149139
2018-09-01,149509
2018-10-01,149919
2018-11-01,150244
2018-12-01,150384
2019-01-01,150277
2019-02-01,150321
2019-03-01,150525
2019-04-01,150589
2019-05-01,150549
2019-06-01,150656
2019-07-01,151030
2019-08-01,151449
2019-09-01,151895
2019-10-01,152192
2019-11-01,152508
2019-12-01,152355
2020-01-01,151976
2020-02-01,152503
2020-03-01,150067
2020-04-01,128530
2020-05-01,123905
2020-06-01,129849
2020-07-01,134582
2020-08-01,137848
2020-09-01,140153
2020-10-01,141466
2020-11-01,143038
2020-12-01,143007
2021-01-01,143161
2021-02-01,143412
2021-03-01,144035
2021-04-01,144120
2021-05-01,144561
2021-06-01,145028
2021-07-01,145430
2021-08-01,146274
2021-09-01,147093
2021-10-01,147419
2021-11-01,148404
2021-12-01,149614
2022-01-01,149587
2022-02-01,150669
2022-03-01,151648
2022-04-01,151560
2022-05-01,151616
2022-06-01,151638
2022-07-01,151614
2022-08-01,151838
2022-09-01,152382
2022-10-01,152319
2022-11-01,152058
2022-12-01,152259
2023-01-01,153035
2023-02-01,153634
2023-03-01,154409
2023-04-01,154550
2023-05-01,154673
2023-06-01,154531
2023-07-01,154589
2023-08-01,155103
2023-09-01,155166
2023-10-01,155087
2023-11-01,155262
