"Date","DHIDFHVTUR"
2008-01-01,0.557460336297101
2008-02-01,0.541155630164664
2008-03-01,0.511339963408699
2008-04-01,0.537079238406373
2008-05-01,0.472088395806849
2008-06-01,0.439879285067725
2008-07-01,0.427256545213316
2008-08-01,0.389169051610684
2008-09-01,0.342029077182508
2008-10-01,0.327822408643881
2008-11-01,0.279190536067136
2008-12-01,0.248200405245695
2009-01-01,0.228125332436558
2009-02-01,0.215560996038253
2009-03-01,0.183984645543458
2009-04-01,0.169712797592367
2009-05-01,0.167909138378609
2009-06-01,0.167656616970278
2009-07-01,0.151835000928828
2009-08-01,0.157221696431022
2009-09-01,0.164465282805792
2009-10-01,0.156669143088593
2009-11-01,0.153940381010358
2009-12-01,0.158120094013197
2010-01-01,0.174357593199353
2010-02-01,0.169773720931441
2010-03-01,0.174179735542909
2010-04-01,0.209566802749057
2010-05-01,0.195019482750223
2010-06-01,0.186691620016232
2010-07-01,0.205455572250123
2010-08-01,0.200395249336692
2010-09-01,0.189338748147273
2010-10-01,0.208967550739761
2010-11-01,0.192576111403322
2010-12-01,0.197811414482471
2011-01-01,0.209081641466471
2011-02-01,0.220630479886938
2011-03-01,0.227437977196935
2011-04-01,0.234850458312988
2011-05-01,0.22498551876807
2011-06-01,0.233389283517997
2011-07-01,0.253358636590161
2011-08-01,0.230034744291662
2011-09-01,0.250396529986747
2011-10-01,0.251388429132977
2011-11-01,0.236449521109936
2011-12-01,0.256540472973395
2012-01-01,0.291771381421361
2012-02-01,0.273295509126073
2012-03-01,0.302132408281702
2012-04-01,0.287768505863266
2012-05-01,0.291450872365662
2012-06-01,0.300648724115737
2012-07-01,0.291737062916036
2012-08-01,0.295863855988526
2012-09-01,0.290660693041784
2012-10-01,0.304830054182928
2012-11-01,0.292897222229958
2012-12-01,0.289843064373745
2013-01-01,0.30598863617762
2013-02-01,0.333327945062777
2013-03-01,0.33690198081406
2013-04-01,0.334446145952767
2013-05-01,0.332307500080585
2013-06-01,0.332292897990519
2013-07-01,0.34165432313902
2013-08-01,0.349451259463238
2013-09-01,0.350302398055748
2013-10-01,0.367702603055292
2013-11-01,0.355190636758019
2013-12-01,0.362340441956849
2014-01-01,0.391049312958928
2014-02-01,0.399816711871483
2014-03-01,0.405329895285108
2014-04-01,0.466549691288561
2014-05-01,0.469484074575337
2014-06-01,0.492921564375239
2014-07-01,0.47982764399844
2014-08-01,0.518296224301172
2014-09-01,0.495914472445587
2014-10-01,0.547624043090518
2014-11-01,0.518015536752013
2014-12-01,0.550420967668118
2015-01-01,0.574620368177379
2015-02-01,0.598312523692465
2015-03-01,0.607870955541864
2015-04-01,0.657859848133747
2015-05-01,0.620577225821035
2015-06-01,0.623015059718435
2015-07-01,0.714239520425388
2015-08-01,0.673702134313207
2015-09-01,0.682178929338645
2015-10-01,0.697933075584887
2015-11-01,0.656564773777458
2015-12-01,0.678243054100556
2016-01-01,0.739561177310374
2016-02-01,0.720906709688048
2016-03-01,0.746120290686873
2016-04-01,0.740514690276304
2016-05-01,0.752702583571872
2016-06-01,0.722568047553386
2016-07-01,0.776776716046331
2016-08-01,0.707188861248905
2016-09-01,0.716322656949743
2016-10-01,0.703229552307112
2016-11-01,0.758688493944283
2016-12-01,0.724809745456211
2017-01-01,0.718082866755252
2017-02-01,0.755525431638594
2017-03-01,0.784991324185934
2017-04-01,0.868125110325441
2017-05-01,0.820715390474654
2017-06-01,0.879333931505468
2017-07-01,0.894909672408626
2017-08-01,0.850647331405738
2017-09-01,0.922943205769097
2017-10-01,0.925348439079158
2017-11-01,0.898211023025735
2017-12-01,0.855724246030146
2018-01-01,0.932549253040774
2018-02-01,0.909326586132578
2018-03-01,1.01401053933451
2018-04-01,1.05256277338981
